TIPO_VENTA,DOCUMENTO,CORRELATIVO,CODIGO,RAZON_SOCIAL,TIPO_CLIENTE,SKU,ARTICULO,G_PROVEEDOR,ACCTCODEN2,N1,N11,N2,N21,N3,N31,N4,N41,COMERCIAL,ALM,CANT,U#M#,T/C,COSTO,C_TOTAL,P_UNIT,P_TRAS_DESC,V_TOTAL,UTILIDAD
Venta Stock,01 - FACTURA,F001-0025783,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000194,DISPERBYK 2155 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"23,558","588,95",33,33,825,"236,05"
Venta Stock,01 - FACTURA,F001-0025781,C000369,CHEMMASTER C. LTDA.,Nacional,A001505,SINCOL PR 52:2 3263-002 - 25 KG,SINCOL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,"24,7",KG,1,"7,856","194,0432",16,16,"395,2","201,1568"
Venta Stock,01 - FACTURA,F001-0025771,C000095,PINTURAS IMPERIAL CIA. LTDA.,Nacional,A000169,BYK P104 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,50,KG,1,"8,398","419,9","14,2","14,2",710,"290,1"
Venta Stock,01 - FACTURA,F001-0025771,C000095,PINTURAS IMPERIAL CIA. LTDA.,Nacional,A000194,DISPERBYK 2155 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,50,KG,1,"23,558","1177,9",34,34,1700,"522,1"
Venta Stock,01 - FACTURA,F001-0025758,C000369,CHEMMASTER C. LTDA.,Nacional,A000369,DCC ORANGE 1606 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"6,491","162,275","8,95","8,95","223,75","61,475"
Venta Stock,01 - FACTURA,F001-0025757,C000088,MEGAPINTURAS CIA. LTDA,Nacional,A001108,DIOXIDO TITANIO KRONOS 2190 - 25 KG,KRONOS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,250,KG,1,"3,759","939,75","3,5","3,5",875,"-64,75"
Venta Stock,04 - NOTA CREDITO,F001-0001564,C000340,POLIACRILART CIA. LTDA.,Nacional,A001390,DISPERBYK 111 - 18 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,-16,KG,1,"-26,452","-423,232","-32,6","-32,6","-521,6","-98,368"
Venta Stock,04 - NOTA CREDITO,F001-0001559,C000034,ECUABARNICES S.A.,Nacional,A001397,BYK 390 - 170 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,-340,KG,1,"-14,184","-4822,56","-16,99","-16,99","-5776,6","-954,04"
Venta Stock,04 - NOTA CREDITO,F001-0001559,C000034,ECUABARNICES S.A.,Nacional,A000169,BYK P104 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,-185,KG,1,"-8,398","-1553,63","-11,9","-11,9","-2201,5","-647,87"
Venta Stock,04 - NOTA CREDITO,F001-0001555,C000106,PINTURAS CONDOR S.A,Nacional,A000431,BYKO CHARTS TIPO 3B (2811),BYK INSTRUMENTS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,-20,UND,1,"-81,369","-1627,38","-102,87","-102,87","-2057,4","-430,02"
Venta Stock,04 - NOTA CREDITO,F001-0001550,C000106,PINTURAS CONDOR S.A,Nacional,A000431,BYKO CHARTS TIPO 3B (2811),BYK INSTRUMENTS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,-20,UND,1,"-81,369","-1627,38","-102,87","-102,87","-2057,4","-430,02"
Venta Stock,01 - FACTURA,F001-0023850,C000340,POLIACRILART CIA. LTDA.,Nacional,A001389,BYK 037 - 180 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,50,KG,1,"2,613","130,65","3,8","3,8",190,"59,35"
Venta Stock,01 - FACTURA,F001-0023848,C000558,INDUSTRIA ST INNOVA S.A.,Nacional,A000320,DISPERBYK 2010 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,50,KG,1,"8,038","401,9","14,7","14,7",735,"333,1"
Venta Stock,01 - FACTURA,F001-0023844,C000194,MINERVA S.A.,Nacional,A000359,NATROSOL 250 H4BR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"22,68",KG,1,"5,713","129,57084","9,9","9,9","224,532","94,96116"
Venta Stock,01 - FACTURA,F001-0023825,C000106,PINTURAS CONDOR S.A,Nacional,A001150,DEGALAN P 28 N - 25 KG,ROHM,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,1000,KG,1,"8,013",8013,"13,5","13,5",13500,5487
Venta Stock,01 - FACTURA,F001-0023824,C000106,PINTURAS CONDOR S.A,Nacional,A000985,RAVEN 5000 ULTRA II POWDER - 11.34 KG,BIRLA CARBON,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"113,4",KG,1,"21,936","2487,5424","29,75","29,75","3373,65","886,1076"
Venta Stock,01 - FACTURA,F001-0023823,C000106,PINTURAS CONDOR S.A,Nacional,A000834,ETERNABRITE 651 PA - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,60,KG,1,"16,259","975,54","27,75","27,75",1665,"689,46"
Venta Stock,01 - FACTURA,F001-0023822,C000106,PINTURAS CONDOR S.A,Nacional,A001396,ANTITERRA U 80 - 180 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,1440,KG,1,"17,791","25619,04","23,5","23,5",33840,"8220,96"
Venta Stock,01 - FACTURA,F001-0023821,C000060,INDUALCA S.A.,Nacional,A001108,DIOXIDO TITANIO KRONOS 2190 - 25 KG,KRONOS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,1000,KG,1,"3,759",3759,"4,6","4,6",4600,841
Venta Stock,01 - FACTURA,F001-0023815,C000002,ADHEPLAST S.A.,Nacional,A000893,BYK 337 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,370,KG,1,"10,593","3919,41","14,6","14,6",5402,"1482,59"
Venta Stock,01 - FACTURA,F001-0023815,C000002,ADHEPLAST S.A.,Nacional,A000156,BYK 359 - 195 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,68,KG,1,"14,184","964,512","27,9","27,9","1897,2","932,688"
Venta Stock,01 - FACTURA,F001-0023808,C000095,PINTURAS IMPERIAL CIA. LTDA.,Nacional,A000373,CULMINAL 20000 S - 20 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,120,KG,1,"13,51","1621,2","18,9","18,9",2268,"646,8"
Venta Stock,01 - FACTURA,F001-0023806,C000024,CIPEQ CIA. LTDA.,Nacional,A000758,BYK 022 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"15,736","393,4","18,99","18,99","474,75","81,35"
Venta Stock,01 - FACTURA,F001-0023803,C000060,INDUALCA S.A.,Nacional,A000198,L 1653 - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"18,218","364,36","26,6","26,6",532,"167,64"
Venta Stock,01 - FACTURA,F001-0025752,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,60,KG,1,"4,881","292,86","5,5","5,5",330,"37,14"
Venta Stock,01 - FACTURA,F001-0025752,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001225,CLAYTONE APA - 12.5 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,50,KG,1,"5,174","258,7","8,95","8,95","447,5","188,8"
Venta Stock,01 - FACTURA,F001-0025749,C000107,PINTURAS ECUATORIANAS S.A. PINTUCO,Nacional,A001225,CLAYTONE APA - 12.5 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,50,KG,1,"5,175","258,75","6,85","6,85","342,5","83,75"
Venta Stock,01 - FACTURA,F001-0025747,C000034,ECUABARNICES S.A.,Nacional,A000777,BYK 392 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,100,KG,1,"18,884","1888,4","27,35","27,35",2735,"846,6"
Venta Stock,01 - FACTURA,F001-0025743,C000272,ZATOTEK S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,600,KG,1,"4,881","2928,6","5,9","5,9",3540,"611,4"
Venta Stock,01 - FACTURA,F001-0025740,C000088,MEGAPINTURAS CIA. LTDA,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"4,881","97,62","5,95","5,95",119,"21,38"
Venta Stock,01 - FACTURA,F001-0025727,C000024,CIPEQ CIA. LTDA.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"4,881","195,24","5,49","5,49","219,6","24,36"
Venta Stock,01 - FACTURA,F001-0025726,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A000893,BYK 337 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,40,KG,1,"10,635","425,4","16,8","16,8",672,"246,6"
Venta Stock,01 - FACTURA,F001-0025726,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A001401,BYK W969 - 199.50 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"12,126","242,52","19,9","19,9",398,"155,48"
Venta Stock,01 - FACTURA,F001-0025726,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,75,KG,1,"4,94","370,5","5,49","5,49","411,75","41,25"
Venta Stock,01 - FACTURA,F001-0025726,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A001502,NARAYAN  PB 15:3-N-5511 - 25 KG,NARAYAN,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,50,KG,1,"6,509","325,45",11,11,550,"224,55"
Venta Stock,01 - FACTURA,F001-0025726,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A000668,SPARKLE SILVER 3333 AR - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"21,126","422,52","8,4","8,4",168,"-254,52"
Venta Stock,01 - FACTURA,F001-0025726,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A001505,SINCOL PR 52:2 3263-002 - 25 KG,SINCOL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"7,856","196,4",13,13,325,"128,6"
Venta Stock,01 - FACTURA,F001-0025725,C000255,AMBIENTALTEC CIA. LTDA,Nacional,A000359,NATROSOL 250 H4BR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"521,64",KG,1,"8,449","4407,33636",10,10,"5216,4","809,06364"
Venta Stock,01 - FACTURA,F001-0025722,C000106,PINTURAS CONDOR S.A,Nacional,A000431,BYKO CHARTS TIPO 3B (2811),BYK INSTRUMENTS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,UND,1,"81,369","1627,38","102,87","102,87","2057,4","430,02"
Venta Stock,01 - FACTURA,F001-0025708,C000132,SAILORPAINT S.A.,Nacional,A000021,BYK 077 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"16,213","324,26","22,5","22,5",450,"125,74"
Venta Stock,01 - FACTURA,F001-0025708,C000132,SAILORPAINT S.A.,Nacional,A000182,DISPERBYK 108 - 190 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,40,KG,1,"5,799","231,96","10,4","10,4",416,"184,04"
Venta Stock,01 - FACTURA,F001-0025708,C000132,SAILORPAINT S.A.,Nacional,A001102,RHEOBYK 410 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"20,012","500,3","30,26","30,26","756,5","256,2"
Venta Stock,01 - FACTURA,F001-0025704,C000272,ZATOTEK S.A.,Nacional,A000580,ANTITERRA U - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,50,KG,1,"7,009","350,45","8,95","8,95","447,5","97,05"
Venta Stock,01 - FACTURA,F001-0025704,C000272,ZATOTEK S.A.,Nacional,A000146,BYK 300 - 180 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,180,KG,1,"11,293","2032,74","16,3","16,3",2934,"901,26"
Venta Stock,01 - FACTURA,F001-0025704,C000272,ZATOTEK S.A.,Nacional,A001151,DEGALAN LP 64-12 - 25 KG,ROHM,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,75,KG,1,"5,449","408,675","8,5","8,5","637,5","228,825"
Venta Stock,01 - FACTURA,F001-0025701,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"4,881","195,24","5,5","5,5",220,"24,76"
Venta Stock,01 - FACTURA,F001-0025701,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001225,CLAYTONE APA - 12.5 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,75,KG,1,"5,174","388,05","8,95","8,95","671,25","283,2"
Venta Stock,01 - FACTURA,F001-0025696,C000109,PINTURAS UNIDAS S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,5000,KG,1,"4,881",24405,"5,89","5,89",29450,5045
Venta Stock,01 - FACTURA,F001-0025695,C000109,PINTURAS UNIDAS S.A.,Nacional,A000477,CULMINAL 35000 P1R - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,100,KG,1,"7,054","705,4","8,55","8,55",855,"149,6"
Venta Stock,01 - FACTURA,F001-0025695,C000109,PINTURAS UNIDAS S.A.,Nacional,A000477,CULMINAL 35000 P1R - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,1900,KG,1,"7,531","14308,9","8,55","8,55",16245,"1936,1"
Venta Stock,01 - FACTURA,F001-0025695,C000109,PINTURAS UNIDAS S.A.,Nacional,A000476,SILIPON RN 6031 - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,250,KG,1,"6,457","1614,25","8,7","8,7",2175,"560,75"
Venta Stock,01 - FACTURA,F001-0025692,C000109,PINTURAS UNIDAS S.A.,Nacional,A000359,NATROSOL 250 H4BR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"2041,2",KG,1,"8,449","17246,0988","10,45","10,45","21330,54","4084,4412"
Venta Stock,01 - FACTURA,F001-0025682,C000255,AMBIENTALTEC CIA. LTDA,Nacional,A000359,NATROSOL 250 H4BR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"226,8",KG,1,"8,449","1916,2332","10,5","10,5","2381,4","465,1668"
Venta Stock,01 - FACTURA,F001-0025680,C000255,AMBIENTALTEC CIA. LTDA,Nacional,A000359,NATROSOL 250 H4BR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"226,8",KG,1,"8,449","1916,2332","10,5","10,5","2381,4","465,1668"
Venta Stock,01 - FACTURA,F001-0025667,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001225,CLAYTONE APA - 12.5 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,75,KG,1,"5,174","388,05","8,95","8,95","671,25","283,2"
Venta Stock,01 - FACTURA,F001-0025649,C000132,SAILORPAINT S.A.,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,500,KG,1,"4,94",2470,"4,99","4,99",2495,25
Venta Stock,01 - FACTURA,F001-0025646,C000034,ECUABARNICES S.A.,Nacional,A000546,BYK 390 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,150,KG,1,"15,188","2278,2","16,99","16,99","2548,5","270,3"
Venta Stock,01 - FACTURA,F001-0025646,C000034,ECUABARNICES S.A.,Nacional,A000169,BYK P104 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,"15,8",KG,1,"8,37","132,246","11,9","11,9","188,02","55,774"
Venta Stock,01 - FACTURA,F001-0025646,C000034,ECUABARNICES S.A.,Nacional,A001157,CERA ACUMIST 1812 - 20 KG,HONEYWELL SA,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,160,KG,1,"9,67","1547,2","13,75","13,75",2200,"652,8"
Venta Stock,01 - FACTURA,F001-0025636,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,120,KG,1,"4,881","585,72","5,5","5,5",660,"74,28"
Venta Stock,01 - FACTURA,F001-0025635,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001504,SINCOL PR 170 3128-001 - 25 KG,SINCOL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"10,869","271,725","15,5","15,5","387,5","115,775"
Venta Stock,01 - FACTURA,F001-0025623,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A000142,BYK 066N - 155 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"10,576","211,52","17,95","17,95",359,"147,48"
Venta Stock,01 - FACTURA,F001-0023798,C000106,PINTURAS CONDOR S.A,Nacional,A000021,BYK 077 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,60,KG,1,"15,688","941,28",23,23,1380,"438,72"
Venta Stock,01 - FACTURA,F001-0023798,C000106,PINTURAS CONDOR S.A,Nacional,A000357,BYK 320 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,60,KG,1,"19,851","1191,06",29,29,1740,"548,94"
Venta Stock,01 - FACTURA,F001-0023784,C000109,PINTURAS UNIDAS S.A.,Nacional,A000320,DISPERBYK 2010 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,800,KG,1,"8,415",6732,"12,5","12,5",10000,3268
Venta Stock,01 - FACTURA,F001-0023780,C000030,DISMA C. LTDA.,Nacional,A001382,NATROSOL 250 LR - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,200,KG,1,"9,183","1836,6","11,5","11,5",2300,"463,4"
Venta Stock,01 - FACTURA,F001-0023775,C000060,INDUALCA S.A.,Nacional,A000146,BYK 300 - 180 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"11,413","228,26","18,3","18,3",366,"137,74"
Venta Stock,01 - FACTURA,F001-0023763,C000065,INDUSTRIA METAL QUIMICA GALVANO MFP CIA. LTDA.,Nacional,A001259,RAVEN 1010 POWDER - 10 KG,BIRLA CARBON,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,30,KG,1,"3,732","111,96","5,1","5,1",153,"41,04"
Venta Stock,01 - FACTURA,F001-0023760,C000132,SAILORPAINT S.A.,Nacional,A000021,BYK 077 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"15,688","313,76","22,5","22,5",450,"136,24"
Venta Stock,01 - FACTURA,F001-0023760,C000132,SAILORPAINT S.A.,Nacional,A000182,DISPERBYK 108 - 190 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,40,KG,1,"5,799","231,96","10,4","10,4",416,"184,04"
Venta Stock,01 - FACTURA,F001-0023760,C000132,SAILORPAINT S.A.,Nacional,A001102,RHEOBYK 410 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"17,829","445,725","30,26","30,26","756,5","310,775"
Venta Stock,01 - FACTURA,F001-0023760,C000132,SAILORPAINT S.A.,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,200,KG,1,"4,431","886,2","4,84","4,84",968,"81,8"
Venta Stock,01 - FACTURA,F001-0023755,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A001259,RAVEN 1010 POWDER - 10 KG,BIRLA CARBON,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,180,KG,1,"3,732","671,76","4,9","4,9",882,"210,24"
Venta Stock,01 - FACTURA,F001-0023755,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A000986,RAVEN 3500 POWDER - 11.34 KG,BIRLA CARBON,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"22,68",KG,1,"14,464","328,04352","18,36","18,36","416,4048","88,36128"
